index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2796	main-news	MSRpar	2012test	0524	none	none	"But that does not clear them of the obligation to do everything possible to protect civilians, and that is not what we're seeing."	"But that does not clear them of the responsibility to do everything possible to minimize civilian harm."	3.400
2797	main-news	MSRpar	2012test	0525	none	none	Ross Garber, Rowland's lawyer, said Tuesday he would attend the meeting and would ask to speak on the issue.	Ross Garber, Rowland's legal counsel, said the governor would have no comment on the condo deal.	2.000
2798	main-news	MSRpar	2012test	0529	none	none	Previously he had seen the grinning mechanic from east Java only on television.	Mr Hughes had seen Amrozi's face on television, the infamous images of the grinning mechanic from east Java.	3.400
2799	main-news	MSRpar	2012test	0530	none	none	Two years later, the insurance coverage would begin.	Under the agreement, Medicare coverage for drug benefits would begin in 2006.	2.800
2800	main-news	MSRpar	2012test	0531	none	none	NASA satellite images show that Arctic ice has been shrinking at the rate of nearly 10 percent a decade.	Researchers found that sea ice in the Arctic is disappearing at a rate of 9 percent each decade.	3.200
2801	main-news	MSRpar	2012test	0533	none	none	"Biotech products, if anything, may be safer than conventional products because of all the testing," Fraley said, adding that 18 countries have adopted biotechnology.	"Biotech products, if anything, may be safer than conventional products because of all the testing," said Robert Fraley, Monsanto's executive vice president.	3.200
2802	main-news	MSRpar	2012test	0536	none	none	A nationally board certified teacher with a master's degree, Kelley makes a salary of $65,000 in his 30th year.	A nationally board certified teacher with a master's degree, Kelley, in his 30th year teaching, makes $65,000.	4.750
2803	main-news	MSRpar	2012test	0537	none	none	In Vienna, the IAEA said ElBaradei would accept the invitation, although no date had yet been set.	In Vienna, the International Atomic Energy Agency said on Monday ElBaradei had accepted Iran's invitation, but said no date had yet been set.	3.250
2804	main-news	MSRpar	2012test	0539	none	none	The epidemic began in November in the mainland's Guangdong province, but the People's Republic of China refused to report truthfully about its spread for four months.	The PRC epidemic began in Guandong province in November, but the Communist Party government refused to report truthfully about its spread for four months.	4.250
2805	main-news	MSRpar	2012test	0540	none	none	Druce will face murder charges, Conte said.	Conte said Druce will be charged with murder.	5.000
2806	main-news	MSRpar	2012test	0541	none	none	That compared with $35.18 million, or 24 cents per share, in the year-ago period.	Earnings were affected by a non-recurring $8 million tax benefit in the year-ago period.	1.600
2807	main-news	MSRpar	2012test	0543	none	none	Nick Markakis, a left-hander from Young Harris Junior College in Georgia, went to the Orioles with the seventh pick.	Next, Baltimore took Nick Markakis, a left-handed pitcher and outfielder from Young Harris Junior College in Georgia.	3.800
2808	main-news	MSRpar	2012test	0544	none	none	We remain hopeful that the city will agree to work with us and engage in good-faith discussions on this issue."	Alhart said the governor "remains hopeful that the city will continue to work with us and engage in good-faith discussions."	3.500
2809	main-news	MSRpar	2012test	0545	none	none	Some women are also concerned that so many women are turning to cosmetic surgery in a quest for bodily perfection.	Some women also express concern about a society in which more people than ever are turning to cosmetic surgery in a quest for bodily perfection.	4.750
2810	main-news	MSRpar	2012test	0546	none	none	The notification was first reported Friday by MSNBC.	MSNBC.com first reported the CIA request on Friday.	3.000
2811	main-news	MSRpar	2012test	0549	none	none	There is, however, no photo of Peter Hollingworth in the June issue examined by the Herald yesterday.	There is, however, no photograph of Dr Hollingworth in the June issue of the magazine examined by The Age yesterday.	3.000
2812	main-news	MSRpar	2012test	0551	none	none	"We continue to work with the Saudis on this, but they did not, as of the time of this tragic event, provide the additional security we requested."	"But they did not, as of the time of this particular tragic event, provide the security we had requested," Mr Jordan said.	3.250
2813	main-news	MSRpar	2012test	0553	none	none	A statement released by DEI said Green would begin driving the car on an interim basis beginning next week in the Winston Open at Lowe's Motor Speedway.	It was announced that Green will replace Park in the Dale Earnhardt Inc. No. 1 Chevrolet, beginning with the Winston Open at Lowe's Motor Speedway next week.	3.250
2814	main-news	MSRpar	2012test	0554	none	none	Costa's semifinal opponent is Spaniard Juan Carlos Ferrero, whom he beat in last year's final.	Costa will play Juan Carlos Ferrero next in a rematch of last year's final.	3.750
2815	main-news	MSRpar	2012test	0555	none	none	Doctors have speculated that the body's own estrogen protects against cell damage and improves blood flow.	Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.	4.250
2816	main-news	MSRpar	2012test	0556	none	none	The technology-laced Nasdaq Composite Index <.IXIC> added 8.27 points, or 0.51 percent, to 1,633.53.	The broader Standard & Poor's 500 Index .SPX crept up 4.3 points, or 0.44 percent, to 980.52.	1.200
2817	main-news	MSRpar	2012test	0558	none	none	No Americans were reported among the casualties, according to Capt. Michael Calvert, a spokesman for the regiment.	None of the casualties was Americans, said Capt. Michael Calvert, regiment spokesman.	5.000
2818	main-news	MSRpar	2012test	0559	none	none	We think they have the right to choose.	"We think PeopleSoft customers deserve the right to choose," Ellison said.	3.000
2819	main-news	MSRpar	2012test	0560	none	none	"We have found the smoking gun," investigating board member Scott Hubbard said.	"We have found the smoking gun," said Hubbard, director of NASA's Ames Research Center in California.	3.600
2820	main-news	MSRpar	2012test	0563	none	none	"This child was literally neglected to death," Armstrong County District Attorney Scott Andreassi said.	Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen.	1.800
2821	main-news	MSRpar	2012test	0564	none	none	Microsoft said Friday that it is halting development of future Macintosh versions of its Internet Explorer browser, citing competition from Apple Computer's Safari browser.	Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh computers, saying that Apple's Safari is now all that Apple needs.	4.000
2822	main-news	MSRpar	2012test	0565	none	none	Chapman was not immediately arrested and is expected to appear for arraignment July 3.	Mr. Chapman, who hasn't been arrested, is expected to appear for arraignment next Thursday, prosecutors said.	3.800
2823	main-news	MSRpar	2012test	0566	none	none	President Bush raised a record-breaking $49.5 million for his re-election campaign over the last three months, with contributions from 262,000 Americans, the president's campaign chairman said Tuesday.	President Bush has raised $83.9 million since beginning his re-election campaign in May, and has $70 million of that left to spend, his campaign said Tuesday.	2.400
2824	main-news	MSRpar	2012test	0567	none	none	Authorities in Ohio, Indiana and Michigan have searched for the bodies.	So far, authorities also have searched areas in Pennsylvania, Ohio, Indiana, and Michigan.	2.800
2825	main-news	MSRpar	2012test	0568	none	none	He said European governments "have blocked all new bio-crops because of unfounded, unscientific fears.	"They have blocked all new bio-crops because of unfounded, unscientific fears," Bush said.	3.200
2826	main-news	MSRpar	2012test	0569	none	none	One question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote "Yes" or abstain.	France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes.	3.000
2827	main-news	MSRpar	2012test	0570	none	none	Luzerne County District Attorney David Lupas told a news conference Monday that authorities were ``continuing to make significant progress'' in the case.	No charges have been filed in those deaths, but Luzerne County District Attorney David Lupas said authorities were "continuing to make significant progress" in the case.	3.400
2828	main-news	MSRpar	2012test	0571	none	none	The U.S. Conference Board said its latest measure of business confidence hit 60 after falling to 53 in its first quarter survey.	The Conference Board said its measure of business confidence, which had fallen to 53 in the first quarter of 2003, improved to 60 in the most recent second quarter.	3.800
2829	main-news	MSRpar	2012test	0573	none	none	Its legal representatives began meeting with plaintiffs' attorneys last week to discuss a settlement.	Attorneys for both the archdiocese and the plaintiffs began meeting last week to reach the out-of-court settlement.	3.250
2830	main-news	MSRpar	2012test	0574	none	none	Seniors would then have to pay 50 percent of their drug costs up to $3,450.	Above that, Medicare would pay 90 percent of all drug costs.	1.500
2831	main-news	MSRpar	2012test	0576	none	none	The flamboyant entrepreneur flagged the plan after a meeting in London with Australian Tourism Minister Joe Hockey.	Sir Richard was speaking after a meeting in London with Australian Tourism Minister Joe Hockey.	2.800
2832	main-news	MSRpar	2012test	0577	none	none	Government bonds sold off sharply after Greenspan told Congress on Tuesday that the U.S. economy "could very well be embarking on a period of extended growth".	Greenspan told Congress on Tuesday the U.S. economy "could very well be embarking on a period of sustained growth".	3.200
2833	main-news	MSRpar	2012test	0579	none	none	For Kathy Nicolo (Jennifer Connelly), the house means stability and family.	Kathy Nicolo (Jennifer Connelly) is desperate that her family not find out that her life has fallen apart.	2.000
2834	main-news	MSRpar	2012test	0581	none	none	The Institute for Supply Management's index of nonmanufacturing activity rose unexpectedly in April, reports said.	The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March.	3.400
2835	main-news	MSRpar	2012test	0583	none	none	WHO spokeswoman Maria Cheng agreed, saying: "It looks very much like an isolated event."	"It looks very much like an isolated event," World Health Organization spokeswoman Maria Cheng said.	4.600
2836	main-news	MSRpar	2012test	0584	none	none	Police said her two small children were alone in the apartment for up to two days.	Police said her two small children were alone there for up to two days as she lay dead.	3.250
2837	main-news	MSRpar	2012test	0585	none	none	The priest, the Rev. John F. Johnston, 64, of 35th Avenue in Jackson Heights, was charged with aggravated harassment and criminal possession of a weapon.	The Rev. John Johnston, 64, was charged with aggravated harassment in the phone call case and with criminal possession of a weapon, according to a police statement.	3.750
2838	main-news	MSRpar	2012test	0587	none	none	The settlement includes $4.1 million in attorneys' fees and expenses.	Plaintiffs' attorneys would get $4.1 million of the settlement.	4.500
2839	main-news	MSRpar	2012test	0588	none	none	Three no votes would kill it for now.	It would take three votes to kill the ACC's expansion.	3.667
2840	main-news	MSRpar	2012test	0589	none	none	Some 660 prisoners from 42 countries, including Canada, are held, many captured during the war against in Afghanistan the al-Qaida network.	Some 660 prisoners from 42 countries are being held at the Naval base at Guantanamo Bay, many captured during the war against Al Qaeda in Afghanistan.	3.333
2841	main-news	MSRpar	2012test	0590	none	none	To reach John A. Dvorak, who covers Kansas, call (816) 234-7743 or send e-mail to jdvorak@kctar.com.	To reach Brad Cooper, Johnson County municipal reporter, call (816) 234-7724 or send e-mail to bcooper@kcstar.com.	1.000
2842	main-news	MSRpar	2012test	0591	none	none	Prosecutor Jim Hardin called the decision a victory for Kathleen Peterson's family.	Members of Kathleen Peterson's family were not present.	1.000
2843	main-news	MSRpar	2012test	0593	none	none	And now it's anything he wants to say," Alesha Badgley, Stone County Nursing and Rehabilitation Center social director, said this week.	And now it's anything he wants to say," confirmed Stone County Nursing and Rehabilitation Center social director Alesha Badgley.	5.000
2844	main-news	MSRpar	2012test	0594	none	none	The national denomination of the Episcopal Church, with 2.3 million members, is the U.S. branch of the 77 million-member Anglican Communion.	The Episcopal Church, with 2.3 million members, is the American branch of the worldwide Anglican Communion, which has 77 million adherents.	5.000
2845	main-news	MSRpar	2012test	0595	none	none	"I feel confident saying that HP is no longer an integration story," Fiorina said.	"We still have a lot to do, but I feel confident that HP is no longer an integration story."	3.400
2846	main-news	MSRpar	2012test	0596	none	none	British police arrested 21 people early Tuesday in connection with the suspected ritual murder of an African boy whose torso was found in the Thames River.	Police have arrested 21 people in connection with the murder of a young Nigerian child whose headless and limbless torso was found floating in the river Thames.	3.500
2847	main-news	MSRpar	2012test	0598	none	none	By late afternoon, the Dow Jones industrial average was up 12.81, or 0.1 percent, at 9,331.77, having gained 201 points Monday to its highest level since July 2002.	In morning trading, the Dow Jones industrial average was down 8.76, or 0.1 percent, at 9,310.20, having gained 201 points Monday.	1.250
2848	main-news	MSRpar	2012test	0603	none	none	Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities.	Gagne struck out two in a perfect ninth inning for his 23rd save.	3.250
2849	main-news	MSRpar	2012test	0604	none	none	Shares closed on NASDAQ just below their 52-week high, at $32.17, up $1.54.	Trading of EchoStar's stock closed Tuesday at a 52-week high of $32.17, up $1.54.	3.250
2850	main-news	MSRpar	2012test	0606	none	none	Janice Kelly said her husband had received assurances from senior MoD officials that his name would not be made public.	She told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public.	3.750
2851	main-news	MSRpar	2012test	0607	none	none	If convicted, they face up to five years in prison and a $250,000 fine on each of the 11 counts.	If convicted, each faces up to five years in prison and a fine of $250,000 or more based on the amount of gains involved.	3.250
2852	main-news	MSRpar	2012test	0612	none	none	U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.	U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.	3.600
2853	main-news	MSRpar	2012test	0613	none	none	Evacuation went smoothly, although passengers weren't told what was going on, Hunt said.	Passengers were evacuated smoothly, although they were not told what was going on, he said.	4.400
2854	main-news	MSRpar	2012test	0615	none	none	Between 1993 and 2002, 142 allegations of sexual assault were reported.	From 1993 to 2002, there were 142 reported sexual assaults at the academy.	3.600
2855	main-news	MSRpar	2012test	0616	none	none	Smith said simply "Oh, my God," in the seconds afterward, according to Weinshall.	In the seconds after the crash, she added, Captain Smith said simply, "Oh my God."	3.750
2856	main-news	MSRpar	2012test	0618	none	none	Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo.	Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad.	2.500
2857	main-news	MSRpar	2012test	0619	none	none	"He really left us with a smile on his face and no last words," daughter Linda Hope said.	"He really left us with a smile on his face and no last words ... He gave us each a kiss and that was it," she said.	3.250
2858	main-news	MSRpar	2012test	0621	none	none	He also could be barred permanently from the securities industry.	Young faces a fine, suspension or being permanently barred from the securities industry.	3.333
2859	main-news	MSRpar	2012test	0622	none	none	"They were an inspirational couple, selfless and courageous," said the Oscar-winning film director.	He said: “They were an inspirational couple, selfless and courageous.	3.000
2860	main-news	MSRpar	2012test	0624	none	none	A second victim, Michael Walker, 23, was struck in the torso, the bullet perforating his lung.	The other victim, Michael Walker, of 550 Barbey Street, was struck in the neck.	2.200
2861	main-news	MSRpar	2012test	0626	none	none	In an interview, Healey, who is a criminologist, acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment.	In an interview, Ms. Healey, who is a criminologist, said many lawmakers here and across the country shared a wariness toward capital punishment.	4.600
2862	main-news	MSRpar	2012test	0627	none	none	Franklin County Judge-Executive Teresa Barton said a firefighter was struck by lightning and was taken to the Frankfort Regional Medical Center.	A county firefighter, was struck by lightning and was in stable condition at Frankfort Regional Medical Center.	3.200
2863	main-news	MSRpar	2012test	0628	none	none	Police spokesman Brig. Gen. Edward Aritonang confirmed Saturday that another two had been arrested, one in Jakarta and another in Magelang, Central Java.	Brigadier General Edward Aritonang, a police spokesman, confirmed yesterday that another two had been arrested, one in Jakarta and another in Magelang, Central Java.	5.000
2864	main-news	MSRpar	2012test	0629	none	none	Federal Judge William Barbour said Tuesday he imposed the maximum sentence because Avants showed no remorse in the brutal slaying.	U.S. District Judge William Barbour said he imposed the maximum because Avants showed no remorse.	3.600
2865	main-news	MSRpar	2012test	0631	none	none	About 120 potential jurors were being asked to complete a lengthy questionnaire.	The jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire.	3.200
2866	main-news	MSRpar	2012test	0632	none	none	Five alternate jurors were also chosen, with a final one set to be selected Friday morning from the panel.	Five alternate jurors also were selected, with a sixth alternate to be picked on Friday.	4.600
2867	main-news	MSRpar	2012test	0634	none	none	The California Farm Bureau did not immediately return calls seeking comment.	The California Farm Bureau did not immediately have an official response to Tuesday's ruling.	3.800
2868	main-news	MSRpar	2012test	0637	none	none	But the prime minister told the BBC he wasn't bothered by polls and that he would continue to do what he believed to be right.	He said he wasn't bothered by polls and that he would continue to do what he believed to be right, in both foreign and domestic policy.	3.400
2869	main-news	MSRpar	2012test	0638	none	none	Gen. Sattler heads a Combined Joint Task Force based on ship in the Gulf of Aden and the Indian Ocean.	General Sattler heads a Combined Joint Task Force aboard the command ship Mount Whitney.	3.600
2870	main-news	MSRpar	2012test	0641	none	none	Wall Street analysts had expected 22 cents a share, according to Thomson First Call.	The results were 3 cents a share lower than the forecast of analysts surveyed by Thomson First Call.	2.200
2871	main-news	MSRpar	2012test	0642	none	none	The legal ruling follows three days of intense speculation Hewlett-Packard Co. may be bidding for the company.	The legal ruling follows three days of wild volatility in RIM's stock over speculation that PC giant Hewlett-Packard Co. may be bidding for the company.	3.600
2872	main-news	MSRpar	2012test	0644	none	none	The findings were published in the July 1 issue of the Annals of Internal Medicine.	The findings are being published today in the Annals of Internal Medicine.	3.800
2873	main-news	MSRpar	2012test	0645	none	none	The measures could be taken up by the full Senate as early as Friday.	Ratliff said he hopes to bring the two measures to the full Senate by Friday.	4.000
2874	main-news	MSRpar	2012test	0646	none	none	Enron spokesman Eric Thode declined to comment on the mediation order.	"We think it's great news," said Enron spokesman Eric Thode.	1.733
2875	main-news	MSRpar	2012test	0647	none	none	Labor Department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample.	The analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample.	4.000
2876	main-news	MSRpar	2012test	0648	none	none	The parents want her kept alive; her husband says she never wanted to be kept alive artificially.	Michael Schiavo has argued that his wife never wanted to be kept alive artificially.	2.800
2877	main-news	MSRpar	2012test	0649	none	none	Earlier, he told France Inter-Radio, "I think we can now qualify what is happening as a genuine epidemic."	"I think we can now qualify what is happening as a genuine epidemic," Health Minister Jean-Francois Mattei said on France Inter radio.	3.200
2878	main-news	MSRpar	2012test	0650	none	none	Terri Schiavo, 39, is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years.	Terri Schiavo, 39, underwent the procedure at the Tampa Bay area hospice where she has been living for several years, said her father, Bob Schindler.	1.800
2879	main-news	MSRpar	2012test	0652	none	none	Prior to joining Kodak, Palumbo worked for Procter & Gamble Corp., where he managed products such as Folgers and Pantene shampoo.	Prior to joining Eastman Kodak, Mr. Palumbo held senior marketing positions for Procter & Gamble.	3.750
2880	main-news	MSRpar	2012test	0653	none	none	Mr McDevitt has been granted control of three crucial aspects of policing in the Solomons.	Mr McDevitt has been granted control of three aspects of policing by Commissioner William Morrell.	3.750
2881	main-news	MSRpar	2012test	0655	none	none	Officials with North Carolina Speedway at Rockingham could not be reached.	NASCAR officials could not be reached for comment Tuesday.	2.909
2882	main-news	MSRpar	2012test	0656	none	none	They said the child was taken to Nassau County Medical Center for observation.	The boy was taken to Nassau University Medical Center, where staff said he was "doing okay."	3.400
2883	main-news	MSRpar	2012test	0657	none	none	Tisha Kresler, a spokeswoman for Global Crossing, declined to comment.	A Global Crossing representative had no immediate comment.	3.600
2884	main-news	MSRpar	2012test	0659	none	none	The unions also staged a five-day strike in March that forced all but one of Yale's dining halls to close.	The unions also staged a five-day strike in March; strikes have preceded eight of the last 10 contracts.	2.600
2885	main-news	MSRpar	2012test	0660	none	none	Gov. Rick Perry has said that while he opposes gambling expansion, he would be reluctant to veto continuation of the Lottery Commission.	Gov. Rick Perry opposes expansion of gambling but has said he would be "hard-pressed" to veto the lottery sunset bill.	3.800
2886	main-news	MSRpar	2012test	0661	none	none	In midafternoon trading, the Nasdaq composite index was up 8.34, or 0.5 percent, to 1,790.47.	The Nasdaq Composite Index .IXIC dipped 8.59 points, or 0.48 percent, to 1,773.54.	1.600
2887	main-news	MSRpar	2012test	0662	none	none	In Kentucky, Democratic Attorney General Ben Chandler faces U.S. Rep. Ernie Fletcher.	Kentucky: Republican Ernie Fletcher, a three-term House member, is battling Democratic state Attorney General Ben Chandler.	3.800
2888	main-news	MSRpar	2012test	0663	none	none	The Dow Jones Industrial Average fell 98.32, or about 1.1 percent, to 9011.53.	The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.	3.400
2889	main-news	MSRpar	2012test	0664	none	none	Enron's 401(k) plan covered about 20,000 workers, retirees and beneficiaries.	Enron's stock comprised as much as 61% of the workers' 401(k) portfolios.	2.500
2890	main-news	MSRpar	2012test	0665	none	none	The US Senate judiciary committee overcame a significant hurdle yesterday in the battle to create a trust fund to pay victims of asbestos exposure.	The Senate judiciary committee on Tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain.	3.750
2891	main-news	MSRpar	2012test	0666	none	none	But she didn't say whether she'll certify the two-year $117.4 billion budget for 2004-05.	She said she didn't know yet whether she would certify the budget.	3.167
2892	main-news	MSRpar	2012test	0667	none	none	It would be difficult to overestimate the potential dangers of the Remote Procedure Call (RPC) vulnerability.	The flaw involves the Remote Procedure Call (RPC) protocol, which deals with inter-computer communications.	2.500
2893	main-news	MSRpar	2012test	0668	none	none	Although obesity can increase the risk of health problems, skeptics argue, so do smoking and high cholesterol.	Although obesity can increase the risk of a host of health problems, skeptics argue, so do smoking and high cholesterol, which are not considered diseases.	4.250
2894	main-news	MSRpar	2012test	0669	none	none	Michelle Wie chips Sunday during her 1-up victory over Virada Nirapathpongporn in the 27th U.S. Women's Amateur Public Links Championship.	Now she has her first trophy after victory in the US Women's Amateur Public Links here on Sunday.	2.750
2895	main-news	MSRpar	2012test	0670	none	none	Sony said the PSP would also feature a 4.5-inch LCD screen, Memory Stick expansion slots.	It also features a 4.5 in back-lit LCD screen and memory expansion facilities.	2.750
2896	main-news	MSRpar	2012test	0671	none	none	At one of the three sampling sites at Huntington Beach, the bacteria reading came back at 160 on June 16 and at 120 on June 23.	The readings came back at 160 on June 16 and 120 at June 23 at one of three sampling sites at Huntington Beach.	3.250
2897	main-news	MSRpar	2012test	0673	none	none	Where long-lines used to catch 10 fish per 100 hooks in past decades, they are now lucky to catch one, the study found.	"Whereas long lines used to catch 10 fish per 100 hooks, now they are lucky to catch one," Myers said.	4.200
2898	main-news	MSRpar	2012test	0675	none	none	Carnival Corp. stock was trading at $31.29 during midday trading Wednesday, down 72 cents or 2.25 percent.	Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.	3.200
2899	main-news	MSRpar	2012test	0676	none	none	But Senate criticism of the House plan Tuesday came on several fronts.	And several Senate Republicans are cranky about the House map.	2.750
2900	main-news	MSRpar	2012test	0677	none	none	As a result, Murphy sought to substitute Strier's sister, Ethel Celnik, as the trustee.	Murphy said Strier's sister, Ethel Celnik, was in the courtroom at the time, but Strier was not.	1.750
2901	main-news	MSRpar	2012test	0679	none	none	The rule bars groups from airing ads that promote, support, attack or oppose a candidate at any time.	It upheld fallback rules that bar the same groups from airing ads that promote, support, attack or oppose a candidate at any time.	3.750
2902	main-news	MSRpar	2012test	0680	none	none	Cisco pared spending to compensate for sluggish sales.	In response to sluggish sales, Cisco pared spending.	4.800
2903	main-news	MSRpar	2012test	0681	none	none	Kansas City drafted outfielder Chris Lubanski, from Kennedy-Kenrick High School in Pennsylvania, with the fifth pick.	The Royals chose Chris Lubanski, a high school outfielder from Pennsylvania who hit .528, with the fifth pick.	3.400
2904	main-news	MSRpar	2012test	0682	none	none	Sterling was down 0.8 percent against the dollar at $1.5875 GBP= .	The dollar rose 0.15 percent against the Japanese currency to 115.97 yen.	0.800
2905	main-news	MSRpar	2012test	0683	none	none	The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82.	The Dow Jones rose 41.61 points Friday, a gain of 0.4% for the day and 0.7% for the week.	4.000
2906	main-news	MSRpar	2012test	0684	none	none	"Right from the beginning, we didn't want to see anyone take a cut in pay.	But Mr. Crosby told The Associated Press: "Right from the beginning, we didn't want to see anyone take a cut in pay.	4.000
2907	main-news	MSRpar	2012test	0685	none	none	"There were a number of bureaucratic and administrative missed signals -- there's not one person who's responsible here," Gehman said.	In turning down the NIMA offer, Gehman said, ''there were a number of bureaucratic and administrative missed signals here.	3.750
2908	main-news	MSRpar	2012test	0686	none	none	DeVries did make one stop in town Wednesday - registering as a sex offender at the Soledad Police Department.	Convicted child molester Brian DeVries spoke out in response to community outrage Wednesday afternoon after registering as a sex offender at the Soledad Police Department.	3.250
2909	main-news	MSRpar	2012test	0687	none	none	At 5 p.m. EDT, Grace's center was near latitude 25.6 north, longitude 93.7 west or about 280 miles east-southeast of Corpus Christi.	At 11 a.m. EDT, Fabian's center was near latitude 18.1 north and longitude 53.2 west, or about 550 miles east of the Leewards.	1.250
2910	main-news	MSRpar	2012test	0688	none	none	On Saturday, a 149mph serve against Agassi equalled Rusedski's world record.	On Saturday, Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi.	3.500
2911	main-news	MSRpar	2012test	0690	none	none	The broader Standard & Poor's 500 Index .SPX climbed 10 points, or 1.10 percent, to 943.	The Nasdaq Composite Index .IXIC jumped 43.64 points, or 2.89 percent, to 1,553.73.	1.000
2912	main-news	MSRpar	2012test	0691	none	none	October heating oil futures settled .85 cent lower at 69.89 cents a gallon.	October heating oil ended down 0.41 cent to 70.74 cents a gallon.	2.500
2913	main-news	MSRpar	2012test	0692	none	none	Mr Levine confirmed that Ms Cohen Alon had tried to sell the story during the World Cup.	Ms Cohen Alon's lawyer, Donald Levine, confirmed she tried to sell the story in February.	3.438
2914	main-news	MSRpar	2012test	0693	none	none	Mr. Bankhead said the crime scenes indicated that the killer was "very methodical."	GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical.	4.000
2915	main-news	MSRpar	2012test	0694	none	none	"This moves us a lot closer to saying that the foam can do this kind of damage," said Hubbard, a member of the Columbia Accident Investigation Board.	"I think this moves us a lot closer toward saying that foam can do this kind of damage," Hubbard said.	3.600
2916	main-news	MSRpar	2012test	0695	none	none	"We had nothing to do with @Stake's internal personnel decision," Microsoft spokesman Sean Sundwell said.	"Microsoft had absolutely nothing to do with AtStake's internal personnel decision," Sundwall said.	4.200
2917	main-news	MSRpar	2012test	0696	none	none	Egyptologists cast doubt Tuesday on an expedition's claim that it may have found the mummy of Queen Nefertiti, one of the best-known ancient Egyptians.	Egyptologists think they may have identified the long-sought mummy of Queen Nefertiti, one of the ancient world's legendary beauties.	2.600
2918	main-news	MSRpar	2012test	0698	none	none	Treasurys long-range plan is to provide retail buyers of all Treasury securities the ability to manage their holdings online in a single account.	The Treasury said wants to give retail buyers of all Treasury securities the ability eventually to manage holdings online in a single account.	4.400
2919	main-news	MSRpar	2012test	0700	none	none	He was listed last night in critical but stable condition at Kings County Hospital Center, police said.	That victim, a New Jersey resident, was in critical but stable condition at the hospital.	3.250
2920	main-news	MSRpar	2012test	0701	none	none	The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.	At 11 a.m. (1500 GMT), the 10-year note US10YT=RR was up 11/32 for a yield of 3.36 percent from 3.40 percent Wednesday.	2.000
2921	main-news	MSRpar	2012test	0703	none	none	IAC's stock closed yesterday down $2.81, or 7.6 percent, at $34.19.	InterActiveCorp's shares closed at $34.19, down $2.81, or 7.6 percent on the Nasdaq Stock Market.	4.500
2922	main-news	MSRpar	2012test	0704	none	none	Byrd, speaking from the Senate floor, said he questioned "the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech."	"But I do question the motives of a desk-bound president who assumes the garb of a warrior for the purposes of a speech."	3.400
2923	main-news	MSRpar	2012test	0705	none	none	The Ministry of Defence is facing a 20m compensation claim from hundreds of Kenyan women who claim they were raped by British soldiers.	Hundreds of Kenyan women claiming they were attacked and raped by British soldiers were granted government legal aid Wednesday to pursue their case against the Ministry of Defense.	3.000
2924	main-news	MSRpar	2012test	0707	none	none	Shares of USA Interactive rose $2.28, or 7 percent, to $34.96 on Friday in Nasdaq Stock Market composite trading and have gained 53 percent this year.	Shares of LendingTree rose $6.03, or 41 percent, to close at $20.72 on the Nasdaq stock market yesterday.	1.000
2925	main-news	MSRpar	2012test	0708	none	none	Similar bills passed the House twice but died in the Senate.	Two years ago, the House passed a similar version that floundered in the Senate.	2.750
2926	main-news	MSRpar	2012test	0709	none	none	The show's closure affected third-quarter earnings per share by a penny.	The company said this impacted earnings by a penny a share.	3.250
2927	main-news	MSRpar	2012test	0712	none	none	The woman was hospitalized June 15, Kansas health officials said.	Missouri health officials said he had not been hospitalized and is recovering.	1.000
2928	main-news	MSRpar	2012test	0713	none	none	Blue chips edged lower by midday on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.	U.S. stocks fell in early morning trade on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.	3.600
