index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3231	main-news	MSRpar	2012train	0633	none	none	Talabani told him the Governing Council would "need UN assistance and advice in implementing the new decisions which have been taken."	Talabani told him Iraqi leaders would "need U.N. assistance and advice in implementing the new decisions which have been taken" on organising an interim Iraqi government by June.	3.250
3232	main-news	MSRpar	2012train	0634	none	none	Stanford (46-15) plays South Carolina (44-20) today in a first-round game at Rosenblatt Stadium in Omaha, Neb.	Stanford (46-15) plays South Carolina (44-20) on Friday in the opening game of the double-elimination tournament.	3.333
3233	main-news	MSRpar	2012train	0645	none	none	Instead, prosecutors dismissed charges and Rucker left the courtroom a free man.	Instead he left the courtroom a free man after authorities dismissed criminal charges.	3.400
3234	main-news	MSRpar	2012train	0648	none	none	The deal, approved by both companies' board of directors, is expected to be completed in the third quarter of Nvidia's fiscal third quarter.	The acquisition has been approved by both companies' board of directors and is expected to close in the third quarter this year.	3.400
3235	main-news	MSRpar	2012train	0677	none	none	The third appointment was to a new job, executive vice president and chief staff officer.	Bruce N. Hawthorne, 53, was named executive vice president and chief staff officer.	3.250
3236	main-news	MSRpar	2012train	0684	none	none	Sliding down the ice, Moriarty and Carella hit the spongy, rocky floor of the river and immediately felt the pull.	Sliding down the embankment, the two rescuers hit the spongy, rocky floor of the river and immediately felt the pull.	3.400
3237	main-news	MSRpar	2012train	0742	none	none	The defense cannot appeal Roush's ruling until after the trial.	Defense lawyers cannot appeal the ruling until after trial, in the appellate courts.	3.400
3238	main-news	MSRpar	2012train	0747	none	none	Former Indiana Rep. Frank McCloskey, 64, died Sunday in Bloomington after a battle with bladder cancer.	McCloskey died Sunday afternoon in his home after a year-long battle with bladder cancer.	3.250
3239	main-news	deft-news	2014	0021	none	none	the drug is also known as ice or shabu.	methamphetamine is also known as ice.	3.4
3240	main-news	deft-news	2014	0040	none	none	the international atomic energy agency reached an agreement with iranian officials that stated there were no remaining issues and ambiguities regarding iran's nuclear program and activities.	the accord said that there were no remaining issues and ambiguities regarding iran's nuclear program and activities.	3.4
3241	main-news	deft-news	2014	0052	none	none	china is an important force for safeguarding world peace.	china is an important force for promoting world development.	3.4
3242	main-news	deft-news	2014	0061	none	none	kadhafi warns that us and britain's failure to compensate libya for nuclear disarmament will deter iran and north korea from disarming.	western countries' failure to sufficiently compensate libya will deter iran and north korea from disarming.	3.4
3243	main-news	deft-news	2014	0062	none	none	russia ratified the amended treaty.	russia ratified the updated treaty in 2004.	3.4
3244	main-news	deft-news	2014	0063	none	none	a staff of 30 specialists will conduct research and training on cyber warfare and will be prepared to assist nato members with response to any future cyber attacks.	a staff of 30 specialists will conduct research and training on cyber warfare.	3.4
3245	main-news	deft-news	2014	0082	none	none	detainees to be accused of homicide, criminal collaboration, kidnapping and the funding of terrorism and include members of the military and police.	iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism.	3.25
3246	main-news	deft-news	2014	0089	none	none	bae systems is the uk's largest defense company.	bae systems is the uk's largest military	3.4
3247	main-news	deft-news	2014	0092	none	none	withdrawal from the treaty would allow russia to bolster forces near russian borders.	withdrawal from the conventional forces in europe treaty would allow russia to bolster forces near russian borders.	3.4
3248	main-news	deft-news	2014	0119	none	none	many of those executed in iran are hanged in public.	many of the people executed are hanged in public.	3.4
3249	main-news	deft-news	2014	0157	none	none	a report issued by security software vendor mcafee inc., said government-affiliated hackers in china are at the forefront of a brewing cyber cold war.	government-affiliated hackers in china are at the forefront of a burgeoning cyber cold war.	3.4
3250	main-news	deft-news	2014	0173	none	none	29 people were convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.	court official tran dao stated the 12 people were among 29 people convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.	3.4
3251	main-news	deft-news	2014	0178	none	none	n.r. mohanty stated that an agreement had been signed between the defense research and development organisation, hindustan aeronautics limited and the indian air force to upgrade india's ageing fleet of mig-27 m aircraft.	mohanty stated that the upgrade will be done soon as it has almost been finalised by the defense research and development organisation, hindustan aeronautics limited and the indian air force.	3.4
3252	main-news	deft-news	2014	0200	none	none	blix stated that it is essential to increase efforts to eliminate nuclear arms and weapons of mass destruction.	blix was visiting new zealand and said that it is essential that greater efforts be made to eliminate nuclear arms and weapons of mass destruction.	3.4
3253	main-news	deft-news	2014	0204	none	none	myanmar is the world's largest producer of illegal opium but has limited financial and technical resources for ending the drug trade.	myanmar is the world's largest producer of illicit opium according to the latest u.s. state department anti-narcotics report.	3.4
3254	main-news	deft-news	2014	0244	none	none	ahmad is fighting extradition to the united states and lodged a formal complaint alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated the koran.	ahmad lodged a formal complaint with the independent police complaints commission alleging that british police concocted intelligence reports to implicate ahmad in terror activities and desecrated ahmad's copy of the islamic holy book the koran by putting the koran on the floor during a search of ahmad's home.	3.4
3255	main-news	deft-news	2014	0261	none	none	australian television reporter peter lloyd faces 3 new drug charges in singapore.	according to court documents -- on 25 july australian television reporter peter lloyd faced 3 new drug charges in singapore.	3.4
3256	main-news	deft-news	2014	0274	none	none	at the state scientific center of applied microbiology there is every kind of deadly bacteria that was studied for use in the secret biological weapons program of the soviet union.	the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.	3.4
3257	main-news	deft-news	2014	0292	none	none	saudi arabia is an absolute monarchy that has taken steps towards reform.	saudi arabia is an absolute monarchy and has a consultative council appointed by the government.	3.4
3258	main-news	headlines	2013	0092	none	none	Hezbollah confirms it sent drone downed over Israel	Hezbollah says it sent drone over Israel	3.4
3259	main-news	headlines	2013	0130	none	none	Syria tells Russia some troops have pulled out of Homs	Syria says troops have begun pullout – video	3.4
3260	main-news	headlines	2013	0160	none	none	Israel kills Hamas commander, bombs Gaza targets	Israel airstrikes kill Hamas commander, 5 others	3.4
3261	main-news	headlines	2013	0169	none	none	Syrian forces launch new attacks	Syria forces launch Aleppo attack	3.4
3262	main-news	headlines	2013	0222	none	none	Another rocket hits Eshkol; no injuries	2 rockets hit Eshkol; none injured	3.4
3263	main-news	headlines	2013	0254	none	none	Russians rally against Putin's rule	Tens of thousands rally against Putin's rule (AP)	3.4
3264	main-news	headlines	2013	0313	none	none	WikiLeaks begins publishing two million Syria emails	WikiLeaks Releasing Trove of Syria Documents	3.4
3265	main-news	headlines	2013	0350	none	none	EU slaps sanctions on Assad family	EU sanctions Assad's wife; mortars hit Homs	3.4
3266	main-news	headlines	2013	0362	none	none	Repsol blasts Argentina over nationalization of YPF	Repsol blasts Argentina over oil nationalization	3.4
3267	main-news	headlines	2013	0382	none	none	Obama urges decisive action on Europe debt crisis	Obama urges Europe to act quickly on crisis	3.4
3268	main-news	headlines	2013	0388	none	none	8 rockets fired from Gaza into southern Israel; none hurt	Ten rockets from Gaza land in southern Israel; none hurt	3.4
3269	main-news	headlines	2013	0394	none	none	Eurozone unemployment stays at record 11 percent	Eurozone unemployment hits record high	3.4
3270	main-news	headlines	2013	0398	none	none	Four French soldiers killed in Afghan suicide blast	Four foreign soldiers killed in Afghan east	3.4
3271	main-news	headlines	2013	0434	none	none	Spanish bailout dilemma gets more acute	Spanish dilemma gets more acute	3.4
3272	main-news	headlines	2013	0440	none	none	Sylvester Stallone's son found dead in Hollywood	Sylvester Stalloneâ€™s son, Sage Stallone, found dead in Hol	3.4
3273	main-news	headlines	2013	0549	none	none	ArQule, Daiichi stop lung cancer trial, shares tank	ArQule stock plunges as lung cancer study shelved	3.4
3274	main-news	headlines	2013	0585	none	none	Protests at Pussy Riot verdict	Pussy Riot verdict greeted with defiance	3.4
3275	main-news	headlines	2013	0587	none	none	Kuwait: Activists storm Syrian embassy; two injured	Activists storm Syria embassy in Kuwait	3.4
3276	main-news	headlines	2013	0588	none	none	Details of Aung San Suu Kyi's visit to Ireland	Rapturous welcome for Aung San Suu Kyi's historic trip	3.4
3277	main-news	headlines	2013	0600	none	none	What the Pope's butler saw – aide arrested over Vatican leaks	Pope’s butler arrested in scandal over Vatican leaks	3.4
3278	main-news	headlines	2013	0605	none	none	Canadian Muslims issue fatwa against 'honor killing'	US, Canadian imams issue fatwa against honour killings	3.4
3279	main-news	headlines	2013	0657	none	none	Maldives president quits after police mutiny, protests	Maldives president quits after weeks of protest	3.4
3280	main-news	headlines	2013	0664	none	none	US teen held in Chicago 'jihad' car bomb plot	Chicago teen arrested in Chicago car bomb plot	3.4
3281	main-news	headlines	2013	0683	none	none	Assad says mercenaries are behind Syria unrest	Assad Accuses US of Fueling Syrian Uprising	3.33333333333333
3282	main-news	headlines	2014	0015	none	none	Gunmen abduct seven foreign workers in Nigeria	Seven foreign workers kidnapped in Nigeria	3.4
3283	main-news	headlines	2014	0029	none	none	Gunmen kill 10 foreign tourists in northern Pakistan	Gunmen kill 11 foreign climbers in Pakistan	3.4
3284	main-news	headlines	2014	0059	none	none	Mandela hospitalized, responding to treatment	Mandela hospitalised after he stops talking	3.4
3285	main-news	headlines	2014	0089	none	none	US Senate approves fiscal cliff deal	It's official: Deal reached on "fiscal cliff"	3.4
3286	main-news	headlines	2014	0093	none	none	China stocks close higher after economic meeting	China stocks close higher on Wednesday	3.4
3287	main-news	headlines	2014	0094	none	none	Russia unveils $30 billion oil link to Pacific	Russia unveils $25bn oil link to Pacific	3.4
3288	main-news	headlines	2014	0107	none	none	Mexican singer Jenni Rivera believed killed in plane crash	Jenni Rivera, Mexican music star, dies in plane crash	3.4
3289	main-news	headlines	2014	0151	none	none	Stomach bug to cause ailing Nadal to miss Australian Open	Rafa Nadal to miss Australian Open	3.4
3290	main-news	headlines	2014	0155	none	none	Egyptian court considers Mubarak’s release	Egypt court orders release of Mubarak	3.4
3291	main-news	headlines	2014	0166	none	none	BBC veteran Hall admits child sex abuse	Stuart Hall Admits Sex Assaults On Children	3.4
3292	main-news	headlines	2014	0168	none	none	Ryanair reports record profits but warns growth likely to slow this year	Stansted: Ryanair reports 13% rise in annual profits but warns of slower growth this year	3.4
3293	main-news	headlines	2014	0177	none	none	Israel frees Palestinian prisoners	Gov't committee approves release of 26 Palestinian prisoners	3.4
3294	main-news	headlines	2014	0180	none	none	U.S. Senate sets off gun control debate	U.S. Senate set to vote on gun control bill	3.4
3295	main-news	headlines	2014	0312	none	none	Venezuela assembly meets amid Chavez health crisis	Assembly meets amid Chavez crisis	3.4
3296	main-news	headlines	2014	0373	none	none	Guinea votes in long-delayed legislative poll	Equatoguineans vote in legislative polls	3.4
3297	main-news	headlines	2014	0377	none	none	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants	3.4
3298	main-news	headlines	2014	0412	none	none	Suspected US drone kills 3 militants in Pakistan	U.S. drone kills 4 militants in Pakistan	3.4
3299	main-news	headlines	2014	0442	none	none	Facebook earnings jump 63% as mobile ads accelerate	Facebook profits jump as user base expands	3.4
3300	main-news	headlines	2014	0452	none	none	Deal reached on new Italian government	Italy to swear in new coalition government	3.4
3301	main-news	headlines	2014	0495	none	none	Up to 50 dead in Spanish train crash	Over 70 dead in Spanish high-speed train crash	3.4
3302	main-news	headlines	2014	0505	none	none	Nigeria lawmaker charged over alleged bribery	Nigerian MP charged with accepting $3m bribe	3.4
3303	main-news	headlines	2014	0527	none	none	Four dead in Indonesia train accident	Five dead as Indonesia train collides with fuel truck	3.4
3304	main-news	headlines	2014	0562	none	none	Dozens dead in Central African Republic fighting	98 dead in Central African Republic after clashes	3.4
3305	main-news	headlines	2014	0564	none	none	2 Turkish unions call for strike on Monday in protest over police violence	Turkey unrest: Unions call for strike over police crackdown	3.4
3306	main-news	headlines	2014	0565	none	none	[Ticker] Fitch upgrades Greek credit rating	Moody's upgrades Greek credit rating	3.4
3307	main-news	headlines	2014	0585	none	none	UN confirms sarin used in Syria attack	'War crime': U.N. finds sarin used in Syria chemical weapons attack	3.4
3308	main-news	headlines	2014	0592	none	none	Sprinters Tyson Gay and Asafa Powell test positive for banned substance	US sprinter Tyson Gay tests positive for banned substance	3.4
3309	main-news	headlines	2014	0611	none	none	Chinese general's son gets 10 years jail for rape	Son of Chinese army singers gets 10 years' jail for gang rape	3.4
3310	main-news	headlines	2014	0672	none	none	Egypt set to lure Gulf investors	Egypt seeks to lure investors ...	3.4
3311	main-news	headlines	2014	0673	none	none	US-Russia reach agreement on Syria	US-Russia reach agreement on Syria weapons	3.4
3312	main-news	headlines	2014	0700	none	none	Khan Said named as new Pakistani Taliban leader after Hakimullah Mehsud killed in drone strike	Pakistani Taliban chief Hakimullah Mehsud killed in drone strike	3.4
3313	main-news	headlines	2014	0722	none	none	About 60 Crushed to Death in Ivory Coast Stampede	61 dead in Ivory Coast stampede	3.4
3314	main-news	headlines	2014	0728	none	none	Discipline against student gunman thought to have sparked Colorado shooting	Discipline against student thought to be key to motive	3.4
3315	main-news	headlines	2015	0132	none	none	‚ÄėGlee‚Äô star Cory Monteith found dead in hotel room	Cory Monteith found dead: Canadian ‚ÄėGlee‚Äô star was 31	3.40
3316	main-news	headlines	2015	0269	none	none	Bangla militants escape from prison van in bomb ambush	Bangladesh prison van ambushed	3.40
3317	main-news	headlines	2015	0292	none	none	N Korea test-fires 30 short-range missiles	N. Korea fires short-range missiles	3.40
3318	main-news	headlines	2015	0336	none	none	Death Toll in Bangladesh Collapse at 194	At least 200 killed in Bangladesh building collapse	3.40
3319	main-news	headlines	2015	0341	none	none	President mourns death of Mandela	World mourns passing of Mandela	3.40
3320	main-news	headlines	2015	0529	none	none	Super Typhoon Haiyan, Strongest of Season, Slams the Philippines	Super typhoon Haiyan closes in on the Philippines	3.40
3321	main-news	headlines	2015	0703	none	none	Egypt policeman killed in Sinai attack	Egyptian soldiers killed in Sinai attack	3.40
3322	main-news	headlines	2015	0757	none	none	Malaysians vote in polls for stability or change	Malaysia elections: Malaysians vote with power at stake for first time	3.40
3323	main-news	headlines	2015	0830	none	none	Kerry's plan for restarting talks calls for release of 103 Palestinian inmates	Kerry plan to include prisoner release, settlement freeze	3.40
3324	main-news	headlines	2015	0982	none	none	UK vote rejects military action	Britain rejects Syria military action	3.40
3325	main-news	headlines	2015	1104	none	none	Four civilians, three NATO soldiers killed in Afghanistan	Three NATO soldiers killed in Afghanistan	3.40
3326	main-news	headlines	2015	1246	none	none	FTSE Bursa Malaysia update: 11.30am	FTSE Bursa Malaysia update: 3.00pm	3.40
3327	main-news	headlines	2015	1276	none	none	Boston bombing suspect identified on surveillance video, no arrest	Boston bombing suspect was under FBI surveillance, says mother	3.40
3328	main-news	headlines	2015	1378	none	none	Top Chinese political advisor meets Greek PM	Top Chinese political advisor meets Yemeni president	3.40
3329	main-news	headlines	2015	1413	none	none	US delays missile test as tensions rise	William Hague: US decision to halt missile test 'sensible'	3.40
3330	main-captions	MSRvid	2012test	0478	none	none	A baby rhino is walking around his pen with his mother.	A baby rhino is following an adult rhino.	3.400
3331	main-captions	MSRvid	2012test	0673	none	none	A woman and man are riding in a car.	A woman driving a car is talking to the man seated beside her.	3.400
3332	main-captions	MSRvid	2012train	0332	none	none	A woman is slicing a big pepper.	A person is cutting a green pepper.	3.400
3333	main-captions	MSRvid	2012train	0403	none	none	A woman is exercising.	A woman lifts weights.	3.400
3334	main-captions	MSRvid	2012train	0408	none	none	A guy is riding a horse.	A man is riding a horse in the desert.	3.400
3335	main-captions	MSRvid	2012train	0738	none	none	Someone drew on Washington's face on the dollar.	A person draws on a dollar bill.	3.400
3336	main-captions	images	2014	0108	none	none	One Asian and one occasion woman in glasses smiling with their thumbs up.	Two women are posing for the camera and giving the thumbs up sign.	3.4
3337	main-captions	images	2014	0120	none	none	The brown dog is resting his head on a white pillow.	A tan dog is lying on a couch and has its head on a white pillow.	3.4
3338	main-captions	images	2014	0314	none	none	A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.	A motorcycle is parked by a mural of a city in the evening.	3.4
3339	main-captions	images	2014	0699	none	none	A grey house with a red door.	House with a red door.	3.4
3340	main-captions	images	2015	0294	none	none	The white and brown dog is running quickly through the grass.	The big white dog is running in the grass.	3.40
3341	main-captions	images	2015	0931	none	none	Three dogs playing in the snow while one dog wears a jacket.	Three dogs playing in the snow, with a city in the background.	3.40
3342	main-captions	track5.en-en	2017	0010	none	none	Some cyclists stop near a sign.	Two men stop to talk near a sign outside.	3.400000
3343	main-captions	track5.en-en	2017	0036	none	none	Four girls happily walk down a sidewalk.	Three young girls walk down a sidewalk.	3.400000
3344	main-forums	answers-forums	2015	0108	none	none	All we know is this : Distant objects are receding from us at a rate proportional to their distance from us.	The expansion of space means that objects in cosmological distances are receding away from each other.	3.40
3345	main-forums	answers-forums	2015	0111	none	none	Like Chris said above, stars rotate to conserve their angular momentum.	Stars are rotating, but that's not the cause for their stability.	3.40
3346	main-forums	answers-forums	2015	0482	none	none	Yes, your sentence will be clearer if you write the actual word instead of the slash.	Most style guides recommend against using the slash in phrases like “X and/or Y”, as well as  “this is hard/impossible to do”.	3.40
3347	main-forums	answers-forums	2015	0915	none	none	GPS (wikipedia) is based on orbiting satellites and so is accurate worldwide.	GPS systems can, and do, work everywhere you can get satellites.	3.40
3348	main-forums	answers-forums	2015	1145	none	none	Try switching to rats; weanling rats if you need something smaller.	As mentioned in previous answers, rats and gerbils can be offered instead of mice or in a rotation with mice.	3.40
3349	main-forums	answers-forums	2015	1901	none	none	There is nothing wrong with the phrase "simple sample service".	The minimal change needed to avoid disconcerting alliteration is to just call it a "simple example service".	3.40
3350	main-news	MSRpar	2012test	0146	none	none	Germans account for more than 40 percent of foreign visitors coming to Italy.	Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.	3.400
3351	main-news	MSRpar	2012test	0149	none	none	Mr. Bush had sought to store his papers in his father's presidential library, where they would have stayed secret for a half-century.	In Texas, public watchdog groups opposed Mr. Bush's efforts to house his papers at his father's presidential library, where they would have remained secret for a half-century.	3.333
3352	main-news	MSRpar	2012test	0308	none	none	Lee Janzen, who was tied atop the leaderboard with five holes left, finished with a 68 and tied for sixth.	Lee Janzen, tied atop the leaderboard with five holes left, finished with a 68 to tie for sixth with Bob Crane (67) at 269.	3.250
3353	main-news	MSRpar	2012test	0378	none	none	Sirius carries National Public Radio, although it doesn't include popular shows such as "All Things Considered" and "Morning Edition."	Sirius recently began carrying National Public Radio, a deal pooh-poohed by XM because it doesn't include popular shows like All Things Considered and Morning Edition.	3.400
3354	main-news	MSRpar	2012test	0428	none	none	It got up on his personal radar screen this past week, I've given him my pitch and he was quite supportive," he said.	"It got up on his personal radar screen in the past week, and I had to get my pitch.	3.400
3355	main-news	MSRpar	2012test	0450	none	none	A former candidate for governor of New York, he styled himself an advocate of better corporate governance.	Mr. McCall, who ran unsuccessfully for governor of New York in 2002, styled himself an advocate of better corporate governance.	3.250
3356	main-news	MSRpar	2012test	0464	none	none	The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.	The 30-year bond US30YT=RR lost 16/32, taking its yield to 4.20 percent from 4.18 percent.	3.333
3357	main-news	MSRpar	2012test	0478	none	none	"If that ain't a Democrat, I must be at the wrong meeting," he said.	And if that ain't a Democrat, then I must be in the wrong meeting," he said to thunderous applause from his supporters.	3.400
3358	main-news	MSRpar	2012test	0501	none	none	The male eagle was found by a zookeeper early Thursday, suffering from severe puncture wounds in his abdomen.	The 21-year-old eagle, found by a zookeeper early Thursday, had severe puncture wounds to his abdomen and back, spokeswoman Julie Mason said.	3.250
3359	main-news	MSRpar	2012test	0654	none	none	Gold's rise pulled other precious metals higher, shunting silver to $4.81/83 an ounce from $4.77/79 last quoted in New York.	Gold's bounce pulled other precious metals higher, sending silver to $4.83/85 an ounce from $4.80/82 last quoted in New York.	3.250
3360	main-news	MSRpar	2012test	0702	none	none	Representatives for Puretunes could not immediately be reached for comment Wednesday.	Puretunes representatives could not be located Thursday to comment on the suit.	3.250
3361	main-news	MSRpar	2012test	0736	none	none	The woman felt threatened and went to the magistrate's office, police said.	The woman reported that she felt threatened and obtained a warrant for Stackhouse's arrest from the local magistrate's office.	3.250
3362	main-news	MSRpar	2012train	0003	none	none	The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.	The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate province in North America because of last week's actions.	3.400
3363	main-news	MSRpar	2012train	0084	none	none	"IT is the only vehicle on which established economies will be able to compete," Barrett said.	"IT is the only vehicle on which established economies will be able to compete" with fast-growing economies such as China and India, Barrett said.	3.250
3364	main-news	MSRpar	2012train	0103	none	none	The first health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital, the site of the second outbreak.	Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.	3.250
3365	main-news	MSRpar	2012train	0287	none	none	"The European Union is basically absent," said Tito Barbini, regional minister for agriculture in Tuscany, Italy.	Tito Barbini, a regional minister for agriculture in Tuscany, Italy, criticized the absence Tuesday in Sacramento.	3.400
3366	main-news	MSRpar	2012train	0305	none	none	The plane was estimated to be within 100 pounds of its maximum takeoff weight.	US Airways Flight 5481, which crashed Jan. 8, was judged to be within 100 pounds of its maximum takeoff weight.	3.250
3367	main-news	MSRpar	2012train	0314	none	none	He also said the academy will get its own internal report next week detailing the seriousness of the remaining problem.	The academy will get its own internal report next week and it will be made public, Rosa said.	3.333
3368	main-news	MSRpar	2012train	0387	none	none	The new research will be published soon in the Proceedings of the National Academy of Sciences.	It will appear in the next few weeks on the Web site of the Proceedings of the National Academy of Sciences.	3.400
3369	main-news	MSRpar	2012train	0441	none	none	Common side effects include nasal congestion, runny nose, sore throat and cough, the FDA said.	The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough.	3.400
3370	main-news	MSRpar	2012train	0448	none	none	Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer "find creative ways to communicate the unique strengths of Kmart to the new America consumer."	Together, we will find creative ways to communicate the unique strengths of Kmart to the 'new America' consumer."	3.250
3371	main-news	MSRpar	2012train	0488	none	none	Shares of Allergan fell 14 cents to close at $78.12 on the New York Stock Exchange (news - web sites).	Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.	3.250
3372	main-news	MSRpar	2012train	0491	none	none	That took the benchmark 10-year note US10YT=RR down 9/32, its yield rising to 3.37 percent from 3.34 percent late on Thursday.	That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday.	3.417
3373	main-news	MSRpar	2012train	0550	none	none	While waiting for a bomb squad to arrive, the bomb exploded, killing Wells.	The bomb exploded while authorities waited for a bomb squad to arrive.	3.250
3374	main-news	MSRpar	2012train	0599	none	none	An incremental step reported by researchers at the University of California, San Francisco, is the latest in a decade-long effort.	The incremental step, reported by researchers at UC San Francisco, is the latest in a decade-long effort to infect mice with the virus.	3.250
3375	main-news	MSRpar	2012train	0676	none	none	The mock explosion, the first event in the drill, occurred in a car in industrial south Seattle.	The mock explosion of a radioactive "dirty bomb," the first event in the weeklong drill, occurred on several acres in the south Seattle industrial area.	3.250
3376	main-news	headlines	2013	0235	none	none	Suspicious object found in Tel Aviv not explosive device	Police treat suspicious object at Tel Aviv bus station	3.4
3377	main-news	headlines	2013	0354	none	none	Music Industry Pays Tribute to Whitney Houston	Music industry mourns Whitney Houston	3.4
3378	main-news	headlines	2014	0080	none	none	Cardinals enter Vatican for historic vote	Cardinals enter Sistine Chapel to elect pope	3.4
3379	main-news	headlines	2014	0258	none	none	Messi nets 300th, 301st goals in Barcelona win	Football: Messi hits 300th Barcelona goal in comeback win	3.4
3380	main-news	headlines	2014	0553	none	none	Guatemala arrests software guru John McAfee	Held in Guatemala, software guru McAfee fights deportation	3.4
3381	main-news	headlines	2015	1426	none	none	Pakistanis vote in landmark election	Pakistan holds landmark election as 29 killed in attacks	3.40
3382	main-captions	MSRvid	2012test	0090	none	none	A kid plays with a toy phone.	A little boy plays with a toy phone.	3.500
3383	main-captions	MSRvid	2012test	0132	none	none	A man is playing a guitar.	A man is singing and playing a guitar.	3.600
3384	main-captions	MSRvid	2012test	0133	none	none	The man talked on the telephone.	The man is talking on the phone.	3.600
3385	main-captions	MSRvid	2012test	0237	none	none	A person is surfing a large wave.	A person is surfing.	3.600
3386	main-captions	MSRvid	2012test	0252	none	none	A woman is playing a flute on stage.	The woman is playing the flute.	3.600
3387	main-captions	MSRvid	2012test	0263	none	none	A person is writing.	A person is writing with a pencil.	3.600
3388	main-captions	MSRvid	2012test	0267	none	none	A man is running.	A man is running down a road.	3.500
3389	main-captions	MSRvid	2012test	0274	none	none	An orangutan is riding a bus.	A monkey is riding on a bus.	3.600
3390	main-captions	MSRvid	2012test	0303	none	none	A man spreads butter on a big piece of bread.	A man is smearing butter on a slice of garlic bread.	3.500
3391	main-captions	MSRvid	2012test	0430	none	none	The elephants sprayed water on themselves.	Elephants spray themselves with water.	3.600
3392	main-captions	MSRvid	2012test	0450	none	none	A man is drawing a picture.	A person is drawing.	3.600
3393	main-captions	MSRvid	2012test	0480	none	none	The woman picked up the kangaroo.	A woman is carrying a kangaroo.	3.500
3394	main-captions	MSRvid	2012test	0523	none	none	Someone fell off a horse.	A man gets knocked off of a horse.	3.500
3395	main-captions	MSRvid	2012test	0584	none	none	A woman is adding pasta to a pot of water.	A woman is making noodles.	3.600
3396	main-captions	MSRvid	2012test	0735	none	none	A small guinea pig is gnawing and eating a piece of carrot on the floor.	A Guinea pig eats a carrot.	3.500
3397	main-captions	MSRvid	2012train	0017	none	none	A boy is playing a guitar.	A kid is playing a guitar.	3.600
3398	main-captions	MSRvid	2012train	0055	none	none	A person folds a tortilla.	A man folds a tortilla.	3.500
3399	main-captions	MSRvid	2012train	0057	none	none	A person is driving a car.	A man is driving a car.	3.500
3400	main-captions	MSRvid	2012train	0167	none	none	A baby elephant is eating.	A baby elephant eats a sapling.	3.615
3401	main-captions	MSRvid	2012train	0191	none	none	A man is riding a motorcycle.	A man is riding a motorcycle through a town.	3.500
3402	main-captions	MSRvid	2012train	0284	none	none	A person is walking down a stone path.	A man is walking down a sidewalk.	3.500
3403	main-captions	MSRvid	2012train	0351	none	none	A woman tosses a cat in the air, and the cat hangs off a rod on the ceiling.	A person throws a cat in the air and it grabs onto the ceiling.	3.500
3404	main-captions	MSRvid	2012train	0399	none	none	A woman is adding an egg and stirring.	A woman is mixing an egg in a bowl.	3.500
3405	main-captions	MSRvid	2012train	0409	none	none	Someone is playing piano.	A person is playing a keyboard piano.	3.600
3406	main-captions	MSRvid	2012train	0480	none	none	A puppy is repeatedly rolling from side to side while on its back.	A dog is rolling from side to side.	3.500
3407	main-captions	MSRvid	2012train	0514	none	none	A woman is doing weight exercises.	A woman is exercising with a barbell.	3.500
3408	main-captions	MSRvid	2012train	0516	none	none	A large bird standing on a table picks up a plastic glass containing liquid and places it in a bowl of something.	A bird picks up a plastic cup containing a liquid with it's beak and puts the cup into a bowl.	3.500
3409	main-captions	MSRvid	2012train	0546	none	none	A dog is pawing at a fly in the carpet before it.	The dog played with a bug on the carpet.	3.600
3410	main-captions	MSRvid	2012train	0641	none	none	The man sang on stage into the microphone.	A man in a suit is standing at a microphone and singing.	3.500
3411	main-captions	MSRvid	2012train	0732	none	none	A monkey is karate kicking at someone's gloved hand.	A monkey pratices martial arts.	3.500
3412	main-captions	images	2014	0026	none	none	A longed-haired cat with it's eyes closed.	A close up of a cat with its eyes closed.	3.6
3413	main-captions	images	2014	0067	none	none	Brown and white cow standing in grass at side of road.	A brown and white cow standing in a grassy area with trees behind.	3.6
3414	main-captions	images	2014	0075	none	none	This is a rear view of a Chevrolet sports car.	The rear view of a red Chevrolet concept car.	3.6
3415	main-captions	images	2014	0102	none	none	A red moped parked on a sidewalk in front of graffiti.	The red scooter is sitting on the street in front of the building.	3.6
